LoanId,OrderId,PortfolioId,NoteId,PortfolioName,Invested,InterestRate,Grade,LoanType,Term,PrincipalRemaining,Trend,NoteType,Accrual,PaymentsReceivedToDate,NextPaymentDate,Status,Note Issue Date,OrderDate,LoanStatusDate,Pending Principal Payment,Pending Interest,Purchased,installment,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,accept_d,exp_d,list_d,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,acc_now_delinq,acc_open_past_24mths,bc_open_to_buy,percent_bc_gt_75,bc_util,dti,delinq_2yrs,delinq_amnt,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,mths_since_recent_inq,mths_since_recent_revol_delinq,mths_since_recent_bc,mort_acc,open_acc,pub_rec,total_bal_ex_mort,revol_bal,revol_util,total_bc_limit,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,total_il_high_credit_limit,num_rev_accts,mths_since_recent_bc_dlq,pub_rec_bankruptcies,num_accts_ever_120_pd,chargeoff_within_12_mths,collections_12_mths_ex_med,tax_liens,mths_since_last_major_derog,num_sats,num_tl_op_past_12m,mo_sin_rcnt_tl,tot_hi_cred_lim,tot_cur_bal,avg_cur_bal,num_bc_tl,num_actv_bc_tl,num_bc_sats,pct_tl_nvr_dlq,num_tl_90g_dpd_24m,num_tl_30dpd,num_tl_120dpd_2m,num_il_tl,mo_sin_old_il_acct,num_actv_rev_tl,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,total_rev_hi_lim,num_rev_tl_bal_gt_0,num_op_rev_tl,tot_coll_amt,Loan Issue Date,1st Month Payment,application_type,annual_inc_joint,dti_joint,verification_status_joint,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,inq_fi,total_cu_tl,inq_last_12m
79270378,112462847,None,127495587,None,75.0,13.669999999999998%,C3,Personal,36,71.5867186264,UP,1,0.380562950292,5.0457,08/10/2016,Current,05/12/2016,05/06/2016,06/10/2016,0.0,0.0,0,170.09,Assistant general manager,6 years,MORTGAGE,50000,Source Verified,2016-05-04,2016-05-20,2016-05-06,n,https://lendingclub.com/browse/loanDetail.action?loan_id=79270378,,debt_consolidation,Debt consolidation,601xx,IL,0,3,9919,57.1,74.5,22.23,0,0,2006-01-04,685,689,0,,,9,,19,1,12,0,47776,28981,69.2%,38900,13,f,4772.45,4772.45,336.38,336.38,227.55,108.83,0.0,0.0,0.0,2016-07-14,170.09,2016-08-10,2016-07-14,694,690,20760,10,,0,0,0,0,0,,12,1,10,226510,207153,20715,7,5,7,100,0,0,0,2,61,5,124,19,41900,5,10,0,05/10/2016,,INDIVIDUAL,,,,0,1,1,1,10,18795,90.5,0,1,8527,76.2,1,0,4
79280946,112365392,None,127672643,None,75.0,7.39%,A4,Personal,36,73.1326666666,UP,1,0.36030027111,2.2984166667,08/15/2016,Current,06/02/2016,05/08/2016,06/30/2016,0.0,0.0,0,559.01,Sales/Lead Merchandiser,7 years,MORTGAGE,42000,Not Verified,2016-05-05,2016-05-29,2016-05-08,n,https://lendingclub.com/browse/loanDetail.action?loan_id=79280946,,credit_card,Credit card refinancing,274xx,NC,0,3,4998,50,77.4,31.4,0,0,2001-09-04,715,719,0,,,8,,19,2,11,0,36458,17823,59%,22100,23,f,17551.84,17308.06,551.62,543.96,448.16,103.46,0.0,0.0,0.0,2016-07-06,551.62,2016-08-15,2016-07-14,799,795,32847,17,,0,0,0,0,0,,11,1,8,186386,143780,15976,9,4,6,100,0,0,0,4,140,6,176,8,30200,6,8,0,05/31/2016,,INDIVIDUAL,,,,0,2,0,1,23,18635,56.7,1,2,8723,57.8,0,0,1
79310344,112445235,None,127660462,None,75.0,7.39%,A4,Personal,36,73.132675,UP,1,0.508882718475,2.267625,07/20/2016,Current,05/24/2016,05/07/2016,06/20/2016,1.87882460979,0.45037539021,0,931.68,Legal Secretary ,10+ years,MORTGAGE,72500,Verified,2016-05-04,2016-05-28,2016-05-07,n,https://lendingclub.com/browse/loanDetail.action?loan_id=79310344,,debt_consolidation,Debt consolidation,080xx,NJ,0,4,11813,50,53.1,21.69,0,0,1995-10-04,715,719,0,,,19,,2,2,11,0,71939,25572,66.4%,25200,21,f,29253.07,29253.07,907.05,907.05,746.93,160.12,0.0,0.0,0.0,2016-06-23,931.68,2016-08-20,2016-07-14,839,835,57449,12,,0,0,0,0,0,,11,2,2,95949,71939,7194,7,4,6,100,0,0,0,7,132,5,247,2,38500,5,9,0,05/20/2016,,INDIVIDUAL,,,,2,2,0,1,19,46367,85.2,2,3,5314,72,1,5,0
79310703,112445235,None,127660467,None,75.0,9.16%,B2,Personal,36,71.3498716458,DOWN,1,0.25416409832625,4.7430625,08/10/2016,Current,05/12/2016,05/07/2016,06/10/2016,0.0,0.0,0,382.5,Owner,2 years,MORTGAGE,120000,Not Verified,2016-05-05,2016-05-21,2016-05-07,n,https://lendingclub.com/browse/loanDetail.action?loan_id=79310703,,credit_card,,723xx,AR,0,7,2800,66.7,79.7,9.61,0,0,2006-11-04,705,709,0,,,5,,54,2,6,0,47624,11000,79.7%,13800,22,f,11415.98,11415.98,758.89,758.89,584.02,174.87,0.0,0.0,0.0,2016-07-14,382.5,2016-08-10,2016-07-14,694,690,38232,5,,0,0,0,0,0,,6,2,2,165082,151763,25294,4,3,3,100,0,0,0,15,114,3,91,54,13800,3,3,0,05/10/2016,,INDIVIDUAL,,,,2,2,2,5,2,36624,95.8,0,0,5095,91.5,1,1,1
79340307,112355538,None,127700199,None,75.0,11.99%,C1,Personal,36,65.2744032016,UP,1,0.2884974850632353,11.1080147058,08/11/2016,Current,05/13/2016,05/09/2016,06/24/2016,0.0,0.0,0,338.74,Welder,3 years,MORTGAGE,45000,Source Verified,2016-05-04,2016-05-23,2016-05-09,n,https://lendingclub.com/browse/loanDetail.action?loan_id=79340307,,debt_consolidation,Debt consolidation,365xx,AL,0,3,3428,50,74.6,27.63,0,0,2006-10-04,675,679,0,,,12,,6,0,7,0,43440,10072,67.6%,13500,15,f,8877.32,8877.32,1510.69,1510.69,1322.68,188.01,0.0,0.0,0.0,2016-07-14,638.74,2016-08-11,2016-07-14,754,750,38270,11,,0,0,0,0,0,,7,3,6,53170,43440,6206,5,3,4,100,0,0,0,4,115,3,85,6,14900,3,5,0,05/11/2016,,INDIVIDUAL,,,,1,2,2,2,11,33368,87.2,1,1,5036,81.7,1,0,2
79341098,112405647,None,127722298,None,75.0,9.75%,B3,Personal,36,71.3816097656,DOWN,1,0.15466015449257142,4.7818714286,08/16/2016,Current,05/18/2016,05/09/2016,06/16/2016,0.0,0.0,0,1125.25,Supervisor,< 1 year,MORTGAGE,150000,Source Verified,2016-05-05,2016-05-23,2016-05-09,n,https://lendingclub.com/browse/loanDetail.action?loan_id=79341098,,debt_consolidation,Debt consolidation,019xx,MA,0,1,7967,50,85.4,14.69,0,0,1992-04-04,730,734,0,,,,,20,3,13,0,136931,101395,77.1%,54500,22,f,33311.42,33311.42,2231.54,2231.54,1688.58,542.96,0.0,0.0,0.0,2016-07-21,1125.25,2016-08-16,2016-07-14,729,725,56743,11,,0,0,0,0,0,,13,0,20,585704,510660,39282,5,3,4,100,0,0,0,8,139,3,289,20,92700,5,9,0,05/16/2016,,INDIVIDUAL,,,,0,2,0,0,93,35536,62.6,0,1,23567,70.4,0,0,0
79351196,112375832,None,127731351,None,75.0,7.39%,A4,Personal,36,73.13265625,FLAT,1,0.360300219795,2.298421875,07/31/2016,Current,06/02/2016,05/09/2016,06/30/2016,0.0,0.0,0,496.9,Sonographer,2 years,MORTGAGE,72000,Not Verified,2016-05-05,2016-05-29,2016-05-08,n,https://lendingclub.com/browse/loanDetail.action?loan_id=79351196,,credit_card,Credit card refinancing,212xx,MD,0,0,4616,66.7,80.5,7.97,0,0,2006-03-04,710,714,0,,,,,27,0,5,0,19084,19084,76%,23700,9,w,15601.63,15357.86,490.33,482.67,398.37,91.96,0.0,0.0,0.0,2016-07-06,490.33,2016-07-31,2016-07-14,714,710,0,8,,0,0,0,0,0,,5,0,27,25100,19084,4771,3,3,3,100,0,0,0,1,69,3,122,27,25100,3,5,0,05/31/2016,,INDIVIDUAL,,,,0,0,0,0,69,0,,0,0,8319,76,0,0,0
79400565,112375832,None,127731352,None,75.0,7.39%,A4,Personal,36,73.132675,DOWN,1,0.50888271847875,2.267625,07/20/2016,Current,05/24/2016,05/09/2016,06/20/2016,1.87882460978625,0.45037539021375,0,621.12,Director Admin.,10+ years,MORTGAGE,90000,Not Verified,2016-05-05,2016-05-28,2016-05-07,n,https://lendingclub.com/browse/loanDetail.action?loan_id=79400565,,debt_consolidation,Debt consolidation,778xx,TX,0,2,18463,37.5,33.8,15.79,0,0,2002-04-04,730,734,0,,,4,,29,3,15,0,48446,16012,39.3%,27900,27,w,19502.05,19502.05,604.7,604.70,497.95,106.75,0.0,0.0,0.0,2016-06-23,621.12,2016-08-20,2016-07-14,699,695,45923,17,,0,0,0,0,0,,15,1,4,221936,183185,12212,11,5,8,100,0,0,0,7,169,8,131,29,40700,8,12,0,05/20/2016,,INDIVIDUAL,,,,1,2,0,1,13,32434,70.6,0,0,3674,55.9,0,0,2
79401016,112375832,None,127731353,None,75.0,7.89%,A5,Personal,36,73.1466875,UP,1,0.0156224606925,2.3135625,07/23/2016,Current,05/25/2016,05/09/2016,06/23/2016,0.0,0.0,0,375.43,dispatcher / truck driver,10+ years,MORTGAGE,47000,Not Verified,2016-05-05,2016-05-29,2016-05-08,n,https://lendingclub.com/browse/loanDetail.action?loan_id=79401016,,debt_consolidation,Debt consolidation,959xx,CA,0,2,4461,80,75.4,24.97,0,0,2001-06-04,735,739,0,,,13,,13,1,11,0,48274,16581,56.4%,18100,19,w,11703.47,11459.65,370.17,362.46,296.53,73.64,0.0,0.0,0.0,2016-06-28,375.43,2016-08-23,2016-07-14,769,765,36935,13,,0,0,0,0,0,,11,0,13,216335,174945,15904,8,5,5,100,0,0,0,5,56,8,179,13,29400,8,8,0,05/23/2016,,INDIVIDUAL,,,,0,2,0,1,13,31693,85.8,0,1,5258,72.8,1,5,0
79472296,112395222,None,127667480,None,75.0,9.16%,B2,Personal,36,71.3498716458,UP,1,0.2360095198825,4.743125,08/11/2016,Current,05/13/2016,05/08/2016,06/11/2016,0.0,0.0,0,191.25,Teacher ,10+ years,MORTGAGE,59000,Source Verified,2016-05-05,2016-05-22,2016-05-08,n,https://lendingclub.com/browse/loanDetail.action?loan_id=79472296,,debt_consolidation,,554xx,MN,0,2,368,50,95.5,23.94,0,0,2000-08-04,660,664,0,,,9,,54,2,9,0,86873,10681,95.4%,8200,26,f,5707.99,5707.99,379.45,379.45,292.01,87.44,0.0,0.0,0.0,2016-07-14,191.25,2016-08-11,2016-07-14,674,670,77428,10,,0,0,0,0,0,,9,2,2,247628,244841,30605,6,2,2,96.2,0,0,0,14,134,3,189,52,11200,3,4,111,05/11/2016,,INDIVIDUAL,,,,1,4,1,1,2,76192,69.3,0,0,7487,75.7,0,3,1
79492680,114462287,None,128671527,None,50.0,14.46%,C4,Personal,36,48.882425,UP,1,0.01918013892725,1.6799,07/23/2016,Current,05/25/2016,05/19/2016,06/23/2016,0.0,0.0,0,688.03,Senior System Engineer,< 1 year,MORTGAGE,82500,Source Verified,2016-05-08,2016-05-26,2016-05-12,n,https://lendingclub.com/browse/loanDetail.action?loan_id=79492680,,debt_consolidation,Debt consolidation,601xx,IL,0,7,9544,80,67.9,25.82,0,0,2009-08-07,680,684,0,,,3,,14,1,14,0,78744,25449,45.5%,29700,16,f,19552.97,19308.56,671.96,663.56,447.03,224.93,0.0,0.0,0.0,2016-06-28,688.03,2016-08-23,2016-07-14,779,775,69749,12,,0,0,0,0,0,,14,3,8,285724,235125,16795,5,4,5,100,0,0,0,3,60,6,81,8,55900,6,11,0,05/23/2016,,INDIVIDUAL,,,,0,2,1,1,9,53295,48.9,2,5,6431,46.6,3,0,5
79521221,112415334,None,127682113,None,75.0,7.89%,A5,Personal,36,73.1467095588,UP,1,0.36872037176382355,2.3299852941,08/01/2016,Current,06/02/2016,05/08/2016,07/01/2016,0.0,0.0,0,531.86,Store Manager,3 years,MORTGAGE,65000,Source Verified,2016-05-05,2016-05-29,2016-05-08,n,https://lendingclub.com/browse/loanDetail.action?loan_id=79521221,,credit_card,Credit card refinancing,481xx,MI,0,4,1646,100,91.3,16.32,0,0,2007-02-05,685,689,0,,,1,,30,1,28,0,113372,22135,73.8%,18900,43,f,16579.92,16336.10,528.13,520.36,420.08,108.05,0.0,0.0,0.0,2016-07-07,528.13,2016-08-01,2016-07-14,744,740,87514,10,,0,0,0,0,0,,28,2,1,308982,302744,11213,3,2,2,100,0,0,0,32,92,5,111,1,30000,5,9,0,05/31/2016,,INDIVIDUAL,,,,1,14,0,2,23,91237,104.3,1,1,13085,96.5,2,2,4
79532775,112405466,None,127688093,None,75.0,14.46%,C4,Personal,36,71.6270837123,UP,1,0.17262127174789915,5.2204621849,08/18/2016,Current,05/16/2016,05/09/2016,06/18/2016,0.0,0.0,0,614.07,Commercial Service Technician,7 years,MORTGAGE,50000,Verified,2016-05-08,2016-05-23,2016-05-09,n,https://lendingclub.com/browse/loanDetail.action?loan_id=79532775,,debt_consolidation,Debt consolidation,386xx,MS,0,5,12852,11.1,58.7,13.78,0,0,2001-09-08,690,694,0,,,19,,19,1,10,0,18248,18248,58.7%,31100,14,f,17047.25,17047.25,1242.47,1242.47,802.75,439.72,0.0,0.0,0.0,2016-07-21,614.07,2016-08-18,2016-07-14,709,705,0,9,,0,0,0,0,0,,10,0,19,286292,267290,26729,9,9,9,100,0,0,0,4,176,9,61,19,31100,9,9,0,05/12/2016,,INDIVIDUAL,,,,0,0,0,0,96,0,,0,4,6795,58.7,0,0,0
79602560,114426558,None,129016671,None,50.0,13.669999999999998%,C3,Personal,36,48.8687033333,DOWN,1,0.556695978804,1.6629,07/24/2016,Current,05/26/2016,05/23/2016,06/24/2016,0.0,0.0,0,850.44,CARIS representative,< 1 year,MORTGAGE,60000,Verified,2016-05-08,2016-05-27,2016-05-13,n,https://lendingclub.com/browse/loanDetail.action?loan_id=79602560,,debt_consolidation,Debt consolidation,370xx,TN,0,5,1644,75,91.3,33.6,0,0,1996-10-08,680,684,0,,,14,,9,0,18,0,56897,47197,63.1%,18900,31,f,24434.35,24190.01,831.45,823.14,565.65,265.80,0.0,0.0,0.0,2016-06-29,831.45,2016-07-24,2016-07-14,679,675,12025,22,,0,0,0,0,0,,18,1,9,96825,56897,3556,8,4,4,100,0,0,0,8,196,10,235,9,74800,10,16,0,05/24/2016,,INDIVIDUAL,,,,0,1,0,0,31,6237,51.9,1,5,6194,58.8,1,4,0
79651457,114192895,None,128105218,None,50.0,15.310000000000002%,C5,Personal,36,48.89705,UP,1,0.705123999769,1.6558166667,07/20/2016,Current,05/24/2016,05/12/2016,06/20/2016,1.1170218037516666,0.623844862915,0,1044.52,Mechanic ,10+ years,OWN,60000,Source Verified,2016-05-06,2016-05-25,2016-05-11,n,https://lendingclub.com/browse/loanDetail.action?loan_id=79651457,,debt_consolidation,Debt consolidation,657xx,MO,0,0,2441,80,93.9,28.28,0,0,1998-11-05,680,684,0,,,24,,31,0,13,0,48117,45101,77.4%,40200,29,f,29338.23,29338.23,993.49,993.49,661.77,331.72,0.0,0.0,0.0,2016-06-23,1044.52,2016-08-20,2016-07-14,689,685,4574,24,,0,0,0,0,0,,13,0,31,117874,48117,3701,10,5,5,100,0,0,0,5,210,10,178,31,113300,10,12,0,05/20/2016,,INDIVIDUAL,,,,0,1,0,0,62,3016,65.9,0,0,14519,76.5,0,0,0
79683199,112355538,None,127700204,None,75.0,13.669999999999998%,C3,Personal,36,73.3030464286,UP,1,0.835043870565,2.4943714286,07/24/2016,Current,05/26/2016,05/09/2016,06/24/2016,0.0,0.0,0,1190.62,Patent Manager,8 years,OWN,145000,Not Verified,2016-05-09,2016-05-30,2016-05-09,n,https://lendingclub.com/browse/loanDetail.action?loan_id=79683199,,debt_consolidation,Debt consolidation,017xx,MA,0,4,7833,75,82,34.4,0,0,1999-04-08,710,714,0,,,7,,21,4,18,0,118466,87297,77.1%,81600,31,f,34208.09,33963.74,1164.04,1155.73,791.91,372.13,0.0,0.0,0.0,2016-06-29,1164.04,2016-07-24,2016-07-14,724,720,67520,20,,0,0,0,0,0,,18,0,21,488428,407245,22625,12,7,8,100,0,0,0,6,127,11,205,21,102100,11,13,0,05/24/2016,,INDIVIDUAL,,,,0,2,0,1,21,29152,52.8,0,2,35570,68.4,1,0,1
79692913,112355538,None,127700209,None,75.0,12.989999999999998%,C2,Personal,36,71.5517870194,UP,1,0.361455777424,4.9993,08/10/2016,Current,05/12/2016,05/09/2016,06/10/2016,0.0,0.0,0,505.34,Curriculum Developer,5 years,MORTGAGE,62000,Not Verified,2016-05-09,2016-05-23,2016-05-09,n,https://lendingclub.com/browse/loanDetail.action?loan_id=79692913,,debt_consolidation,Debt consolidation,352xx,AL,0,7,73685,14.3,14,32.9,0,0,1985-01-08,770,774,0,,,12,,2,1,13,0,62473,12015,14%,85700,17,f,14310.36,14310.36,999.86,999.86,689.64,310.22,0.0,0.0,0.0,2016-07-14,505.34,2016-08-10,2016-07-14,794,790,64201,10,,0,0,0,0,0,,13,3,2,364973,272775,20983,9,2,7,100,0,0,0,5,63,2,371,2,85700,2,7,0,05/10/2016,,INDIVIDUAL,,,,2,4,1,3,4,50109,78.1,1,3,9279,41.2,3,0,2
79742317,112487218,None,127861335,None,75.0,14.46%,C4,Personal,36,71.6270424954,UP,1,0.23016156321771428,5.1,08/16/2016,Current,05/18/2016,05/10/2016,06/16/2016,0.0,0.0,0,1204.06,Administrative Associate,10+ years,MORTGAGE,130000,Verified,2016-05-06,2016-05-24,2016-05-10,n,https://lendingclub.com/browse/loanDetail.action?loan_id=79742317,,debt_consolidation,,956xx,CA,0,4,7668,83.3,84.3,22.74,0,0,1982-09-05,710,714,0,,,8,,27,4,18,0,101788,50478,61.8%,48900,30,f,33425.95,33425.95,2380.0,2380.00,1574.05,805.95,0.0,0.0,0.0,2016-07-21,1204.06,2016-08-16,2016-07-14,754,750,66980,21,,0,0,0,0,0,,18,3,5,323680,270802,15930,10,6,6,100,0,0,0,5,132,10,404,5,81700,10,15,0,05/16/2016,,INDIVIDUAL,,,,1,2,1,1,8,51310,60.4,1,2,10952,61.4,0,1,4
79764221,114467665,None,129077960,None,50.0,13.669999999999998%,C3,Personal,36,48.8686976191,UP,1,0.426800200511,1.6629142857,08/01/2016,Current,06/03/2016,05/24/2016,07/01/2016,0.0,0.0,0,1190.62,Systems Engineer,3 years,MORTGAGE,191000,Verified,2016-05-11,2016-06-03,2016-05-20,n,https://lendingclub.com/browse/loanDetail.action?loan_id=79764221,,debt_consolidation,,750xx,TX,0,10,8980,16.7,71.8,19.01,0,0,2001-11-10,695,699,0,,,8,,7,7,10,0,148788,22820,71.8%,31800,32,f,34208.09,34110.35,1164.04,1160.71,791.91,372.13,0.0,0.0,0.0,2016-07-07,1164.04,2016-08-01,2016-07-14,784,780,146521,12,,0,0,0,0,0,,10,5,7,665064,619277,61928,11,6,6,100,0,0,0,13,129,6,174,7,31800,6,6,0,06/01/2016,,INDIVIDUAL,,,,0,2,1,3,8,125968,61.9,3,5,6658,66.6,4,0,6
79825183,114216722,None,128411559,None,50.0,15.310000000000002%,C5,Personal,36,48.8970416667,DOWN,1,0.725918766395,1.655875,07/20/2016,Current,05/23/2016,05/16/2016,06/19/2016,1.11698541818,0.64463958182,0,139.27,Graphic Designer,10+ years,MORTGAGE,60000,Source Verified,2016-05-10,2016-05-30,2016-05-16,n,https://lendingclub.com/browse/loanDetail.action?loan_id=79825183,,debt_consolidation,Debt consolidation,300xx,GA,0,4,8642,71.4,61.9,30.68,0,0,1985-12-08,670,674,0,,,9,,6,1,17,0,55037,16872,65.6%,22700,25,f,3911.76,3911.76,132.47,132.47,88.24,44.23,0.0,0.0,0.0,2016-06-23,139.27,2016-08-20,2016-07-14,669,665,54405,17,,0,0,0,1,0,,17,3,6,218505,182465,14036,12,6,11,100,0,0,0,7,132,7,365,6,25700,7,12,1023,05/19/2016,,INDIVIDUAL,,,,1,4,1,2,9,38165,70.1,2,2,4481,68.7,1,1,2
79835736,114462287,None,128671528,None,50.0,14.46%,C4,Personal,36,48.8824222798,UP,1,0.6657537353891192,1.6397409326,07/20/2016,Current,05/24/2016,05/19/2016,06/20/2016,1.1310445317331606,0.5890331884740932,0,663.95,Firefighter/EMT,5 years,MORTGAGE,42000,Source Verified,2016-05-10,2016-05-29,2016-05-15,n,https://lendingclub.com/browse/loanDetail.action?loan_id=79835736,,debt_consolidation,Debt consolidation,337xx,FL,0,6,2887,0,63.9,14.86,0,0,2009-07-09,735,739,0,,,18,,64,1,12,0,35477,7380,34.3%,8000,17,f,18868.62,18868.62,632.94,632.94,431.38,201.56,0.0,0.0,0.0,2016-06-23,663.95,2016-08-20,2016-07-14,804,800,37689,9,,0,0,0,0,0,,12,2,8,200580,173736,14478,4,2,2,100,0,0,0,7,53,4,82,18,21500,4,6,0,05/20/2016,,INDIVIDUAL,,,,0,5,2,4,8,28097,74.5,0,1,3294,59.9,0,1,0
80078181,114462287,None,128671529,None,50.0,14.46%,C4,Personal,36,48.8823847263,DOWN,1,0.665753161459366,1.6397694524,07/20/2016,Current,05/24/2016,05/19/2016,06/20/2016,1.131082537832853,0.5890327359423632,0,298.44,Manager,10+ years,MORTGAGE,80000,Not Verified,2016-05-10,2016-05-31,2016-05-17,n,https://lendingclub.com/browse/loanDetail.action?loan_id=80078181,,credit_card,Credit card refinancing,604xx,IL,0,2,5304,90,93.3,37.14,0,0,1996-08-10,680,684,0,,,24,,7,3,16,0,89695,77873,92%,79700,25,f,8481.09,8481.09,284.5,284.50,193.91,90.59,0.0,0.0,0.0,2016-06-23,298.44,2016-08-20,2016-07-14,679,675,25046,16,,0,0,0,0,0,,16,2,7,436211,362573,22661,12,10,10,100,0,0,0,6,237,12,172,7,84600,12,12,0,05/20/2016,,INDIVIDUAL,,,,0,1,0,0,42,11822,47.2,2,2,19991,81.8,0,0,0
80148204,114444989,None,128899715,None,50.0,14.46%,C4,Personal,36,48.8824166666,UP,1,0.5301298087515,1.6196666667,07/27/2016,Current,06/01/2016,05/20/2016,06/27/2016,0.0,0.0,0,1032.05,Assistant Manager,8 years,MORTGAGE,68000,Source Verified,2016-05-11,2016-06-01,2016-05-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=80148204,,debt_consolidation,Debt consolidation,640xx,MO,0,6,5896,50,72.4,26.9,0,0,2005-07-10,710,714,0,,,10,,62,3,17,0,62987,22732,54.3%,21400,34,f,29329.45,29329.45,971.8,971.80,670.55,301.25,0.0,0.0,0.0,2016-06-30,971.8,2016-07-27,2016-07-14,769,765,54141,17,,0,0,0,0,0,,17,3,7,262961,226911,14182,6,2,3,100,0,0,0,14,128,8,130,12,41900,8,10,0,05/27/2016,,INDIVIDUAL,,,,0,6,2,3,7,40255,74.4,1,1,9149,65.6,0,0,3
80178277,114462287,None,128671530,None,50.0,14.46%,C4,Personal,36,48.8824103139,UP,1,0.53012973985426,1.6196636771,07/27/2016,Current,06/01/2016,05/19/2016,06/27/2016,0.0,0.0,0,767.16,Teacher ,10+ years,MORTGAGE,45000,Source Verified,2016-05-10,2016-05-31,2016-05-17,n,https://lendingclub.com/browse/loanDetail.action?loan_id=80178277,,debt_consolidation,Debt consolidation,471xx,IN,0,4,2625,0,25,21.68,0,0,2000-03-10,725,729,0,,,10,,7,3,11,0,27341,19472,42.7%,3500,26,f,21801.56,21801.56,722.37,722.37,498.44,223.93,0.0,0.0,0.0,2016-06-30,722.37,2016-07-27,2016-07-14,804,800,19123,16,,0,0,0,0,0,,11,3,7,239323,200075,18189,4,2,2,100,0,0,0,7,126,6,194,7,45600,6,9,0,05/27/2016,,INDIVIDUAL,,,,0,1,0,0,39,7869,41.1,2,3,732,42.2,0,10,2
80298154,118201235,None,130689071,None,50.0,11.469999999999999%,B5,Personal,36,48.8298166667,UP,1,0.124461777148,1.5843833333,08/16/2016,Current,06/20/2016,06/15/2016,07/16/2016,0.0,0.0,0,988.86,Sr Finance Manager,< 1 year,MORTGAGE,150000,Verified,2016-06-04,2016-06-29,2016-06-15,n,https://lendingclub.com/browse/loanDetail.action?loan_id=80298154,,credit_card,Credit card refinancing,850xx,AZ,0,1,13198,80,80.7,14.46,0,0,1995-09-04,730,734,0,,,18,,28,2,8,0,107984,55202,80.7%,68400,18,f,29297.89,29053.74,950.63,942.71,702.11,248.52,0.0,0.0,0.0,2016-07-21,950.63,2016-08-16,2016-07-14,744,740,72041,10,,0,0,0,0,0,,8,0,24,444441,392381,49048,9,5,5,100,0,0,0,6,125,5,249,28,68400,5,5,0,06/16/2016,,INDIVIDUAL,,,,0,2,0,1,24,52782,38.5,0,0,15453,73.3,0,0,0
80328119,115530759,None,129095393,None,50.0,13.669999999999998%,C3,Personal,36,48.868697619,UP,1,0.501026322339,1.6059571429,07/27/2016,Current,06/01/2016,05/24/2016,06/27/2016,0.0,0.0,0,1190.62,Finance,8 years,MORTGAGE,150000,Source Verified,2016-05-10,2016-06-01,2016-05-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=80328119,,debt_consolidation,Debt consolidation,370xx,TN,0,7,14165,66.7,72.9,22.5,0,0,1998-11-10,670,674,0,,,17,,5,3,13,0,203734,49000,69.6%,52300,26,f,34208.09,34183.65,1124.17,1123.37,791.91,332.26,0.0,0.0,0.0,2016-06-30,1124.17,2016-07-27,2016-07-14,724,720,168113,14,,0,0,0,0,0,,13,3,5,238513,203734,15672,7,5,6,100,0,0,0,9,202,8,126,5,70400,8,9,0,05/27/2016,,INDIVIDUAL,,,,1,4,0,3,16,154734,86,3,4,15876,75.6,0,0,0
80388145,114279163,None,128541305,None,50.0,15.310000000000002%,C5,Personal,36,47.7800114233,DOWN,1,0.1015988854,3.39675,08/19/2016,Current,05/23/2016,05/18/2016,06/19/2016,0.0,0.0,0,139.27,Nurss,7 years,MORTGAGE,42000,Verified,2016-05-10,2016-06-01,2016-05-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=80388145,,debt_consolidation,Debt consolidation,751xx,TX,0,5,399,100,94.1,39.51,0,0,2005-11-10,730,734,0,,,12,,83,3,11,0,64253,10819,49.4%,6800,25,f,3822.40,3822.40,271.74,271.74,177.60,94.14,0.0,0.0,0.0,2016-07-22,139.27,2016-08-19,2016-07-14,664,660,72714,11,,0,0,0,0,0,,11,1,12,208414,175144,15922,4,3,3,100,0,0,0,11,126,6,107,20,21900,6,7,0,05/19/2016,,INDIVIDUAL,,,,0,3,1,1,12,53434,73.5,0,2,3891,67.9,1,1,1
